,date,temp_overall,temp_variance
137,1991-06,73.49777777777778,0.5008610115491905
138,1991-07,75.79247311827957,2.79555635205098
139,1991-08,73.96881720430108,0.9719004380724812
140,1991-09,65.11777777777779,11.204347803000147
141,1991-10,55.40215053763441,1.48872056285677
142,1991-11,36.682222222222215,17.231207752555427
143,1991-12,32.365591397849464,4.598379940129554
144,1992-01,29.69677419354839,1.9295627358284797
145,1992-02,34.67931034482759,6.912098887107682
146,1992-03,39.01075268817204,11.247810965086956
147,1992-04,48.99444444444445,1.2641192088145488
148,1992-05,59.88494623655914,9.626382583300142
149,1992-06,67.40333333333332,5.593583432895272
150,1992-07,71.71182795698924,1.2850888092393546
151,1992-08,68.16666666666667,4.830250099561923
152,1992-09,64.20777777777778,10.294347803000136
153,1992-10,52.95268817204302,0.9607418027346242
154,1992-11,39.22,14.693429974777644
155,1992-12,30.275268817204303,2.5080573594843933
156,1993-01,26.53333333333333,1.2338781243865782
157,1993-02,24.348809523809525,3.418401933910385
158,1993-03,35.44086021505377,14.817703438205228
159,1993-04,47.03666666666666,3.221896986592334
160,1993-05,60.72043010752689,10.461866454267891
161,1993-06,68.42888888888889,4.568027877339702
162,1993-07,74.7236559139785,1.7267391477499103
163,1993-08,73.7516129032258,0.7546961369972109
164,1993-09,60.86777777777778,6.9543478030001395
165,1993-10,51.09677419354839,2.816655781229251
166,1993-11,39.00555555555556,14.907874419222082
167,1993-12,30.904301075268815,3.137089617548906
168,1994-01,16.54731182795699,11.21989962976292
169,1994-02,23.61666666666667,4.150544791053239
170,1994-03,38.932258064516134,11.326305588742862
171,1994-04,50.666666666666664,0.4081030134076684
172,1994-05,60.06021505376344,9.801651400504447
173,1994-06,73.01777777777778,0.020861011549186514
174,1994-07,73.51397849462366,0.5170617283950634
175,1994-08,70.69032258064516,2.3065941855834353
176,1994-09,65.94777777777777,12.03434780300013
177,1994-10,55.7010752688172,1.7876452940395566
178,1994-11,45.40111111111111,8.512318863666529
179,1994-12,34.60860215053764,6.841390692817733
180,1995-01,25.23333333333333,2.533878124386579
181,1995-02,27.734523809523807,0.03268764819610226
182,1995-03,40.90430107526882,9.354262577990177
183,1995-04,48.121111111111105,2.1374525421478907
184,1995-05,58.740860215053765,8.482296561794769
185,1995-06,70.88222222222224,2.1146945440063547
186,1995-07,75.53440860215053,2.5374918359219407
187,1995-08,78.01075268817205,5.013835921943453
188,1995-09,63.98444444444445,10.071014469666807
189,1995-10,55.051612903225816,1.138182928448174
190,1995-11,35.58888888888889,18.324541085888754
191,1995-12,25.648387096774197,2.1188243609457125
192,1996-01,20.978494623655916,6.788716834063994
193,1996-02,27.98505747126437,0.21784601354445954
194,1996-03,32.70645161290323,17.552112040355766
195,1996-04,46.90888888888889,3.349674764370107
196,1996-05,59.5010752688172,9.242511615558207
197,1996-06,69.59333333333333,3.4035834328952603
198,1996-07,71.03225806451613,1.964658701712466
199,1996-08,72.8010752688172,0.19584149741139356
200,1996-09,64.35888888888888,10.445458914111242
201,1996-10,54.18064516129033,0.2672151865126864
202,1996-11,34.59888888888889,19.314541085888756
203,1996-12,29.668817204301078,1.9016057465811684
204,1997-01,20.63440860215054,7.13280285556937
205,1997-02,30.77857142857143,3.011359970851519
206,1997-03,39.65806451612904,10.600499137129958
207,1997-04,46.26,3.998563653258998
208,1997-05,55.36451612903226,5.105952475773265
209,1997-06,69.07333333333334,3.9235834328952564
210,1997-07,73.96989247311828,0.9729757068896845
211,1997-08,70.24193548387098,2.754981282357619
212,1997-09,65.5,11.586570025222358
213,1997-10,54.637634408602146,0.7242044338245037
214,1997-11,37.72666666666667,16.186763308110976
215,1997-12,30.849462365591403,3.0822509078714937
216,1998-01,30.87204301075269,3.1048315530327812
217,1998-02,36.833333333333336,9.066121875613426
218,1998-03,36.681720430107525,13.57684322315147
219,1998-04,50.94888888888888,0.690325235629885
220,1998-05,66.15698924731183,15.898425594052831
221,1998-06,70.02555555555556,2.971361210673038
222,1998-07,73.74516129032259,0.748244524093991
223,1998-08,73.80752688172043,0.8106101154918406
224,1998-09,69.72222222222223,15.808792247444586
225,1998-10,55.61182795698925,1.6983979822116098
226,1998-11,44.88333333333333,9.03009664144431
227,1998-12,34.02258064516129,6.2553691874413815
228,1999-01,22.653763440860217,5.113448016859692
229,1999-02,35.56190476190476,7.794693304184854
230,1999-03,36.49354838709677,13.765015266162223
231,1999-04,52.26222222222222,2.0036585689632247
232,1999-05,62.48817204301074,12.229608389751746
233,1999-06,70.67222222222222,2.324694544006377
234,1999-07,78.15913978494625,5.162223018717654
235,1999-08,72.0763440860215,0.920572680207087
236,1999-09,65.72666666666667,11.813236691889031
237,1999-10,53.824731182795695,0.08869879198194752
238,1999-11,47.88444444444445,6.028985530333195
239,1999-12,32.23225806451613,4.465046606796221
240,2000-01,24.860215053763444,2.906996403956466
241,2000-02,34.683908045977006,6.916696588257096
242,2000-03,44.06666666666666,6.191896986592333
243,2000-04,50.03222222222223,0.22634143103676507
244,2000-05,63.774193548387096,13.5156298951281
245,2000-06,68.74111111111112,4.25580565511747
246,2000-07,72.22795698924732,0.7689597769812764
247,2000-08,74.10430107526881,1.1073843090402136
248,2000-09,65.15888888888888,11.24545891411124
249,2000-10,56.612903225806456,2.699473251028813
250,2000-11,37.852222222222224,16.06120775255542
251,2000-12,15.769892473118281,11.997318984601629
252,2001-01,25.11182795698925,2.655383500730661
253,2001-02,27.848809523809525,0.08159806608961517
254,2001-03,34.5258064516129,15.732757201646095
255,2001-04,55.19,4.931436346741002
256,2001-05,62.49569892473118,12.237135271472184
257,2001-06,69.14888888888889,3.848027877339703
258,2001-07,75.60752688172043,2.6106101154918377
259,2001-08,74.31935483870967,1.3224380724810771
260,2001-09,63.583333333333336,9.669903358555693
261,2001-10,53.15483870967742,0.7585912651002218
262,2001-11,48.776666666666664,5.136763308110979
263,2001-12,35.14086021505376,7.373648757333854
264,2002-01,31.984946236559136,4.217734778839226
265,2002-02,32.94880952380952,5.181598066089613
266,2002-03,34.65698924731183,15.601574405947169
267,2002-04,51.34444444444444,1.0858807911854456
268,2002-05,57.42150537634409,7.162941723085098
269,2002-06,71.74666666666666,1.2502500995619386
270,2002-07,77.26129032258063,4.264373556352041
271,2002-08,74.24086021505376,1.2439434488251635
272,2002-09,69.03333333333332,15.119903358555675
273,2002-10,50.130107526881716,3.7833224478959266
274,2002-11,38.75333333333333,15.160096641444312
275,2002-12,31.510752688172037,3.743541230452127
276,2003-01,22.12258064516129,5.644630812558621
277,2003-02,23.21904761904762,4.548163838672291
278,2003-03,38.84623655913979,11.412327094119206
279,2003-04,50.592222222222226,0.3336585689632301
280,2003-05,59.00752688172042,8.748963228461427
281,2003-06,67.11444444444444,5.8824723217841495
282,2003-07,74.13655913978495,1.139642373556356
283,2003-08,75.16129032258064,2.1643735563520465
284,2003-09,63.19888888888889,9.285458914111246
285,2003-10,53.479569892473116,0.4338600823045269
286,2003-11,43.22222222222223,10.691207752555414
287,2003-12,31.798924731182797,4.031713273462888
288,2004-01,21.28172043010753,6.48549102761238
289,2004-02,27.828735632183907,0.06152417446399738
290,2004-03,42.313978494623655,7.944585158635341
291,2004-04,51.99222222222222,1.7336585689632216
292,2004-05,62.982795698924726,12.72423204566573
293,2004-06,67.83333333333334,5.163583432895251
294,2004-07,71.38494623655913,1.6119705296694633
295,2004-08,68.39139784946236,4.605518916766229
296,2004-09,67.43,13.516570025222364
297,2004-10,55.19462365591398,1.2811936811363367
298,2004-11,44.18,9.733429974777643
299,2004-12,30.656989247311827,2.8897777895919177
300,2005-01,24.51612903225806,3.251082425461849
301,2005-02,32.51071428571429,4.743502827994384
302,2005-03,36.13225806451613,14.126305588742866
303,2005-04,52.83555555555555,2.5769919022965553
304,2005-05,59.75806451612903,9.499500862870036
305,2005-06,74.81222222222222,1.8153054559936237
306,2005-07,76.79247311827957,3.79555635205098
307,2005-08,75.0010752688172,2.0041585025886093
308,2005-09,69.89555555555556,15.982125580777918
309,2005-10,55.21720430107527,1.3037743262976278
310,2005-11,43.21333333333333,10.700096641444311
311,2005-12,25.084946236559137,2.6822652211607725
312,2006-01,36.744086021505375,8.976874563785465
313,2006-02,28.47142857142857,0.7042171137086619
314,2006-03,39.31075268817204,10.947810965086958
315,2006-04,55.12222222222223,4.863658568963231
316,2006-05,61.0258064516129,10.767242798353905
317,2006-06,70.17555555555555,2.8213612106730466
318,2006-07,76.98494623655914,3.9880294703305452
319,2006-08,74.84301075268817,1.8460939864595787
320,2006-09,62.822222222222216,8.908792247444573
321,2006-10,50.45376344086022,3.459666533917421
322,2006-11,42.98444444444444,10.9289855303332
323,2006-12,35.2989247311828,7.531713273462891
324,2007-01,28.48172043010753,0.7145089723876197
325,2007-02,19.55357142857143,8.213640029148479
326,2007-03,44.61935483870968,5.639208814549313
327,2007-04,47.81111111111111,2.447452542147886
328,2007-05,65.11505376344086,14.85649011018186
329,2007-06,71.66444444444444,1.3324723217841523
330,2007-07,73.66236559139786,0.6654488251692641
331,2007-08,77.2516129032258,4.254696136997211
332,2007-09,69.03777777777778,15.124347803000134
333,2007-10,59.641935483870974,5.728505509093331
334,2007-11,41.06666666666667,12.846763308110972
335,2007-12,28.396774193548385,0.6295627358284754
336,2008-01,25.617204301075265,2.1500071566446444
337,2008-02,24.397701149425288,3.369510308294622
338,2008-03,35.18387096774193,15.074692685517064
339,2008-04,49.73444444444445,0.5241192088145468
340,2008-05,58.58494623655914,8.326382583300145
341,2008-06,70.87777777777778,2.119138988450814
342,2008-07,74.19032258064516,1.1934058144165647
343,2008-08,72.63010752688172,0.36680923934687826
344,2008-09,66.56111111111112,12.647681136333475
345,2008-10,54.22150537634408,0.3080754015664411
346,2008-11,40.39111111111111,13.522318863666534
347,2008-12,25.455913978494625,2.311297479225285
348,2009-01,18.56774193548387,9.19946952223604
349,2009-02,30.23452380952381,2.4673123518039013
350,2009-03,40.95913978494624,9.299423868312758
351,2009-04,49.178888888888885,1.079674764370111
352,2009-05,60.75483870967742,10.496275056418426
353,2009-06,70.27222222222223,2.7246945440063683
354,2009-07,69.91505376344085,3.081863002787742
355,2009-08,71.5010752688172,1.4958414974113907
356,2009-09,65.94555555555554,12.032125580777901
357,2009-10,49.2247311827957,4.688698791981942
358,2009-11,46.26777777777778,7.645652196999862
359,2009-12,27.293548387096774,0.47366307062313595
360,2010-01,21.42795698924731,6.3392544684726
361,2010-02,23.92619047619048,3.8410209815294287
362,2010-03,41.68279569892473,8.575767954334268
363,2010-04,56.34333333333333,6.084769680074331
364,2010-05,62.50430107526881,12.245737422009817
365,2010-06,72.83444444444446,0.1624723217841364
366,2010-07,76.2204301075269,3.2235133412983004
367,2010-08,76.60537634408603,3.608459577857431
368,2010-09,66.00444444444445,12.091014469666803
369,2010-10,56.62258064516129,2.70915067038365
370,2010-11,42.851111111111116,11.062318863666526
371,2010-12,24.244086021505378,3.5231254362145314
372,2011-01,20.65483870967742,7.112372748042489
373,2011-02,26.165476190476188,1.601735267243722
374,2011-03,37.92688172043011,12.331681932828886
375,2011-04,50.97555555555556,0.716991902296563
376,2011-05,60.51612903225807,10.257565378999075
377,2011-06,71.85555555555555,1.1413612106730397
378,2011-07,80.16021505376345,7.163298287534857
379,2011-08,75.23548387096774,2.238567104739147
380,2011-09,63.26777777777778,9.354347803000138
381,2011-10,55.16559139784946,1.2521614230718185
382,2011-11,44.74222222222222,9.171207752555425
383,2011-12,34.651612903225804,6.884401445505894
384,2012-01,30.070967741935487,2.303756284215577
385,2012-02,34.220689655172414,6.453478197452505
386,2012-03,53.17419354838709,2.9156298951280917
387,2012-04,52.82333333333333,2.5647696800743347
388,2012-05,67.247311827957,16.98874817469801
389,2012-06,74.43,1.4330832337714128
390,2012-07,81.91612903225807,8.919212266029476
391,2012-08,73.61075268817204,0.6138359219434477
392,2012-09,64.49,10.576570025222352
393,2012-10,51.751612903225805,2.1618170715518374
394,2012-11,41.20111111111111,12.712318863666532
395,2012-12,35.027956989247315,7.260745531527405
396,2013-01,27.24086021505376,0.5263512426661485
397,2013-02,26.8,0.9672114577199089
398,2013-03,31.151612903225807,19.10695075003319
399,2013-04,47.592222222222226,2.66634143103677
400,2013-05,61.76666666666666,11.508103013407663
401,2013-06,69.69777777777779,3.2991389884508067
402,2013-07,73.14301075268817,0.14609398645957583
403,2013-08,72.46129032258064,0.5356264436479563
404,2013-09,67.89111111111112,13.977681136333473
405,2013-10,53.96344086021506,0.050010885437416164
406,2013-11,38.58111111111111,15.33231886366653
407,2013-12,25.29462365591398,2.472587801805929
408,2014-01,17.213978494623653,10.553232963096256
409,2014-02,17.654761904761905,10.112449552958005
410,2014-03,32.3505376344086,17.908026018850393
411,2014-04,49.20111111111111,1.0574525421478853
412,2014-05,61.91612903225806,11.657565378999067
413,2014-06,71.42888888888889,1.568027877339702
414,2014-07,71.16666666666667,1.8302500995619226
415,2014-08,73.48924731182795,0.4923305455993585
416,2014-09,63.937777777777775,10.024347803000133
417,2014-10,53.45376344086021,0.45966653391743506
418,2014-11,34.75111111111111,19.162318863666535
419,2014-12,32.20752688172043,4.440315424000524
420,2015-01,24.100000000000005,3.6672114577199046
421,2015-02,17.257142857142856,10.510068600577053
422,2015-03,37.560215053763436,12.69834859949556
423,2015-04,51.53888888888889,1.2803252356298955
424,2015-05,63.03870967741935,12.780146024160352
425,2015-06,70.02333333333333,2.9735834328952677
426,2015-07,73.74731182795698,0.7503950617283834
427,2015-08,71.77741935483871,1.2194974113898809
428,2015-09,69.52333333333333,15.609903358555684
429,2015-10,55.8752688172043,1.9618388424266584
430,2015-11,46.0,7.913429974777642
431,2015-12,39.641935483870974,11.874724026151064
432,2016-01,25.402150537634412,2.3650609200854973
433,2016-02,31.49655172413793,3.7293402664180206
434,2016-03,45.26989247311828,4.988671180140713
435,2016-04,50.81333333333333,0.5547696800743367
436,2016-05,60.76129032258064,10.502726669321646
437,2016-06,73.60333333333332,0.6064165671047306
438,2016-07,75.96881720430109,2.9719004380724954
439,2016-08,75.31505376344087,2.318136997212278
440,2016-09,69.25333333333334,15.339903358555702
441,2016-10,58.9741935483871,5.0607635736094565
442,2016-11,47.657777777777774,6.255652196999868
443,2016-12,27.46989247311828,0.2973189846016311
444,2017-01,29.95268817204301,2.1854767143231015
445,2017-02,39.030952380952385,11.263740923232476
446,2017-03,40.63010752688172,9.628456126377273
447,2017-04,54.574444444444445,4.3158807911854495
448,2017-05,59.73440860215053,9.475844948891535
449,2017-06,71.19555555555554,1.8013612106730506
450,2017-07,74.21182795698924,1.2149111907606454
451,2017-08,69.41397849462366,3.582938271604931
452,2017-09,67.85333333333334,13.939903358555696
453,2017-10,57.045161290322575,3.1317313155449327
454,2017-11,41.72444444444445,12.188985530333191
455,2017-12,27.75483870967742,0.01237274804249111
456,2018-01,24.883870967741938,2.8833404899779715
457,2018-02,30.448809523809526,2.6815980660896166
458,2018-03,36.89784946236559,13.360714190893404
459,2018-04,42.31111111111111,7.947452542147886
460,2018-05,68.18279569892472,17.924232045665725
461,2018-06,73.31777777777778,0.3208610115491837
462,2018-07,74.92043010752688,1.923513341298289
463,2018-08,74.21182795698924,1.2149111907606454
464,2018-09,68.08222222222221,14.168792247444571
465,2018-10,53.03978494623656,0.873645028541084
466,2018-11,34.721111111111114,19.19231886366653
467,2018-12,32.737634408602155,4.970422950882245
468,2019-01,23.38924731182796,4.377964145891951
469,2019-02,27.327380952380953,0.43983050533895707
470,2019-03,34.92580645161291,15.33275720164609
471,2019-04,50.75,0.4914363467410041
472,2019-05,60.11397849462366,9.855414841364663
473,2019-06,68.73444444444445,4.262472321784145
474,2019-07,75.68817204301077,2.6912552767821722
475,2019-08,72.26236559139784,0.7345511748307558
476,2019-09,70.90555555555555,16.99212558077791
477,2019-10,52.09139784946237,1.8220321253152747
478,2019-11,35.912222222222226,18.001207752555416
479,2019-12,34.410752688172046,6.643541230452136
480,2020-01,30.860215053763437,3.093003596043527
481,2020-02,28.490804597701153,0.7235931399812436
482,2020-03,42.75806451612903,7.500499137129964
483,2020-04,47.708888888888886,2.54967476437011
484,2020-05,58.70645161290323,8.447887959644234
485,2020-06,72.56666666666666,0.43025009956193117
486,2020-07,76.98172043010753,3.9848036638789353
487,2020-08,73.23978494623655,0.24286818000796018
488,2020-09,65.04555555555557,11.132125580777924
489,2020-10,50.75376344086021,3.159666533917431
490,2020-11,45.99777777777778,7.915652196999865
491,2020-12,32.48064516129032,4.713433703570409
492,2021-01,28.298924731182794,0.5317132734628842
493,2021-02,19.489285714285714,8.277925743434196
494,2021-03,43.87956989247312,6.378993760785875
495,2021-04,50.77555555555555,0.516991902296553
496,2021-05,59.43763440860215,9.179070755343155
497,2021-06,73.88444444444444,0.8875276782158465
498,2021-07,74.07311827956988,1.0762015133412888
499,2021-08,75.49354838709678,2.496631620868186
500,2021-09,68.86444444444444,14.951014469666802
501,2021-10,58.64301075268818,4.7295807779105346
502,2021-11,40.85777777777778,13.055652196999866
503,2021-12,38.332258064516125,10.565046606796216
504,2022-01,21.594623655913978,6.172587801805932
505,2022-02,26.584523809523812,1.1826876481960973
506,2022-03,39.98709677419355,10.271466879065443
507,2022-04,48.14333333333334,2.115230319925658
508,2022-05,63.82903225806451,13.570468604805512
509,2022-06,72.25111111111111,0.7458056551174792
510,2022-07,75.88172043010752,2.8848036638789267
511,2022-08,73.74086021505376,0.7439434488251635
512,2022-09,66.52,12.606570025222354
513,2022-10,53.62903225806451,0.28439771671312997
514,2022-11,41.67000000000001,12.243429974777634
515,2022-12,29.350537634408607,1.583326176688697
516,2023-01,32.280645161290316,4.513433703570406
517,2023-02,34.55833333333333,6.79112187561342
518,2023-03,37.96774193548388,12.290821717775117
519,2023-04,51.169999999999995,0.9114363467409987
520,2023-05,62.9741935483871,12.715629895128103
521,2023-06,71.14666666666666,1.8502500995619329
522,2023-07,74.8763440860215,1.8794273197929101
523,2023-08,73.01612903225806,0.019212266029470015
524,2023-09,67.99222222222222,14.078792247444582
525,2023-10,55.403225806451616,1.4897958316739732
526,2023-11,42.542222222222215,11.371207752555428
527,2023-12,38.49247311827957,10.72526166055966
528,2024-01,25.689247311827955,2.077964145891954
529,2024-02,38.0367816091954,10.269570151475492
530,2024-03,44.34301075268817,5.915552900570823
531,2024-04,53.147777777777776,2.88921412451878
532,2024-05,64.28602150537635,14.027457852117358
533,2024-06,72.76444444444445,0.2324723217841438
534,2024-07,73.05591397849463,0.058997212266035604
535,2024-08,72.5268817204301,0.47003504579849675
536,2024-09,68.39,14.476570025222358
537,2024-10,58.56881720430108,4.655387229523434
538,2024-11,45.36777777777778,8.54565219699986
539,2024-12,32.80537634408603,5.038164886366118
540,2025-01,21.38602150537635,6.381189952343561
