,date,outbreaks_per_million,illnesses_per_million
112,1999-10,0.3964993575992854,10.155384447340255
113,1999-11,0.42109770710857436,6.320034231265129
114,1999-12,0.48846578744153846,8.257567618354766
115,2000-01,0.30634416212874477,2.9280802473235834
116,2000-02,0.4591727731151588,9.94518393863375
117,2000-03,0.5477308222867756,9.539052372552806
118,2000-04,0.48326342658967764,6.676852783544149
119,2000-05,0.48643656041210215,8.99375041988215
120,2000-06,0.45407780818216187,10.500549314212494
121,2000-07,0.43237878656287776,11.571448673178654
122,2000-08,0.42843989181723297,7.272855684236335
123,2000-09,0.32190738694008736,6.286037654863025
124,2000-10,0.35694092115504766,7.336726260573059
125,2000-11,0.42725986858907283,9.516242527665714
126,2000-12,0.4904036085334659,9.508185071925832
127,2001-01,0.3701745188061553,11.2568308433148
